question_id,answer
198717021," Yes, the man is sleeping and the man is holding a toy
"
198717022," No, he is not faking sickness.
"
198717023," Yes, he is wearing glasses.
"
274800000," A house
"
274800001," Yes, there is a phone in the picture.
"
274800002," Yes, a cat is hiding under the blanket
"
274800003," The cat is hiding under the blanket.
"
274800004," A cat is hiding under a blanket in a suitcase
"
274800005," Yes, this is the first time the suitcase has been used.
"
274800006," A suitcase.
"
274803000," The teddy bear is brown
"
274803001," The bear is brown
"
274803002," Christmas
"
274804000," Yes, it is a diet food.
"
274804001," There are 8 slices in the image.
"
274804002," Tangerine
"
274804003," Orange
"
274804004," Yes, there are 6 different fruits on the plate.
"
274804005," Yes, it is healthy to eat oranges in this way
"
274804006," Yes, the foods on the plate are different colors.
"
274804007," The plate is a circle.
"
143737000," Yes, they are.
"
143737001," No, there are no balloons in the picture.
"
143737002," The trees are palm trees.
"
143737003," The motorcycles are yellow and the people are wearing yellow helmets
"
143737004," Two motorcycles are in the picture.
"
143737005," Two people on motorcycles
"
405882000," A cake with a flower design on it
"
405882001," A birthday party
"
405882002," Yes, there is an American flag on the cake
"
405882003," Yes, there are forks mixed in with the spoons
"
405882004," Yes, the cake and the plates match.
"
405882005," 1
"
405882006," The cake is a floral design
"
12667000," Yes, but only if you are on the phone with them.
"
12667001," A banana on a phone.
"
12667002," A banana.
"
12667003," Yes, the banana is on the phone.
"
12667004," Yes, it is in English.
"
12667005," Yes, it is a hole puncher.
"
12669000," Yes, she would.
"
12669001," Yes, there are hanging curtains in this photo.
"
12669002," Wine
"
12670000," There are a lot of scarves in this picture.
"
12670001," A lot of people are on their phone.
"
12670002," Yes, it is a school picture.
"
12670003," Yes, they are at a park.
"
12670004," No.
"
12670005," It is old.
"
12670006," One bear is in the picture.
"
12670007," Yes, it is a camp setting.
"
12670008," No, this is a picture of a crowd of people.
"
12670009," Yes, they are part of a sport team
"
143744000," One
"
143744001," One set of railroad tracks.
"
143744002," One train is on the track
"
405894000," The woman is wearing a riding boot.
"
405894001," The girl is riding a horse
"
405894002," The horse is white with a black saddle
"
405894003," Yes
"
536972000," Yes, it is childproof.
"
536972001," Yes, there is a tablecloth on the table
"
536972002," The basket is in the kitchen
"
536972003," A table and a chair
"
536972004," One
"
274835000," Broccoli
"
274835001," Yes, this is dinner time.
"
274835002," Steak
"
143767000," A woman's grooming kit
"
143767001," Yes, there is a notebook on the bed.
"
143767002," Yes, this is outside.
"
143769000," No, this horse does not need a haircut.
"
143769001," This is a miniature horse.
"
143769002," Two horses are in the picture.
"
12700000," Yes, there are plants in the room.
"
12700001," Yes, they are crocheted doilies.
"
12700002," The cushion is made of red velvet
"
12700003," Red
"
12700004," The pattern is floral.
"
536990000," Yes, the candles have been lit.
"
536990001," The subject of the painting is a vase with flowers in it.
"
536990002," The vase is green and the candles are red
"
536990003," Yes, there is a purse nearby the shelf.
"
536990004," Yes, it is a color picture.
"
536990005," The vase with the flowers is the tallest
"
536990006," A vase with flowers and a candle
"
536990007," The wall is a wall.
"
536990008," Two.
"
44068000," Brown
"
44068001," The cushion is made of wicker.
"
44068002," A red and white plaid bow tie
"
12706000," France
"
12706001," The eiffel tower in paris, france
"
12706002," Yes, they could be umbrellas.
"
274852000," Look both ways before crossing the street
"
274852001," Yes, there is a car in the picture.
"
274852002," Two signs.
"
274852003," The 'o' is not the same as the 'o' in the word 'look'.
"
537005000," Yes, it is a parking meter.
"
537005001," Two inches
"
537005002," 1-800-555-1234
"
537007000," Yes, the man is older than the child
"
537007001," Yes, the child is able to stand up on the board
"
537007002," The man is on the surfboard and the child is on the surfboard
"
537007003," The surfboard is blue
"
537007004," Yes, this is a child surfing.
"
274864000," The clock tower of a building
"
274864001," The clock tower is in the middle of the street
"
274864002," The sky is blue.
"
274864003," Yes, it is a clock on a house.
"
274864004," Yes, this is the city of San Francisco.
"
274864005," It is 2:00 PM
"
274864006," This is a city in the United States.
"
274864007," One.
"
274864008," A clock
"
274864009," Yes, the clock tower provides light for the street
"
274864010," The time is shown as 12:00
"
274864011," Yes, there are different styles of architecture in this picture.
"
274869000," No, the waves are perfect for sailing.
"
274869001," The sailboats
"
274869002," There are many sailboats on the sea.
"
274869003," The golden gate bridge
"
274869004," Yes, it is long.
"
274870000," Tennis
"
274870001," Yes, he is going to hit something.
"
274870002," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
405945000," Yes, it is art.
"
405945001," Yes, it does.
"
405945002," This picture was taken in Boston, Massachusetts
"
405945003," Yes
"
12731000," It is a model.
"
12731001," Two trains appear in this picture.
"
12731002," It is in the background of the image.
"
12733000," Winter
"
12733001," A christmas tree
"
12733002," Yes, it is a smartphone.
"
537025000," Yes, the bed is made.
"
537025001," Two towels are on the bed.
"
537025002," Two swans.
"
537027000," He is at a bar, drinking a drink and texting on his cell phone.
"
537027001," Yes
"
537027002," A cell phone and a drink
"
537027003," Black
"
12741000," Yes, he is sleeping.
"
12741001," No, the person taking the photo is lying on the bed
"
12741002," The show is called ""Totoro""
"
12744000," Yes, the road is paved.
"
12744001," The terrain is mountainous and the road is winding
"
12744002," The mountain range in the background is the Rocky Mountains
"
2124000," At a rodeo in Texas
"
2124001," Horses
"
2124002," A red truck
"
2124003," A horse
"
405962000," Orange
"
405962001," The rodeo is sponsored by the rodeo association.
"
405962002," A horse.
"
12748000," The man is holding the child and the horse is touching the child's face
"
12748001," Yes, the baby has shoes on.
"
12748002," Yes, it is a gentle horse
"
143822000," Two.
"
143822001," The cover case is white.
"
143822002," Yes, it is a Wii controller.
"
143822003," No, this is a picture of a wii remote and its case
"
143822004," Yes, they are playing a video game
"
143824000," Yes
"
143824001," The cat is looking at the TV because the dog is on the TV.
"
143824002," No, the cat is not in the way.
"
143824003," Yes, the cat recognizes someone.
"
143824004," Yes, the doors are closed.
"
143824005," The television is a color television.
"
143824006," Yes
"
143825000," Three dogs on the grass
"
143825001," Yes, the brown dog is wearing a collar
"
143825002," A frisbee.
"
12754000," The show is called ""Parks and Recreation""
"
12754001," The coffee pot
"
12754002," Yes, there is a plaid scarf in the image.
"
405972000," Two elephants are standing next to each other
"
405972001," Yes, it is a barrier.
"
405972002," The mother is facing the camera and the baby is facing away from the camera
"
405972003," The image shows a mother elephant and her baby elephant
"
405973000," Two.
"
405973001," Two
"
405973002," No, he is not married.
"
405973003," The men are holding remotes.
"
12764000," Yes, the dog is playing with the cat
"
12764001," Yes, the bulldog is licensed.
"
12764002," The cat is playing with the dog.
"
12764003," The dog is playing with the kitten
"
12764004," The dog looks sad.
"
537053000," No, this animal does not swim underwater.
"
537053001," The giraffe is walking in the grassy field.
"
537053002," One giraffe
"
537053003," Yes, this is the giraffes natural habitat
"
537053004," Yes, I love giraffes.
"
537053005," No, there is not a building in the background.
"
537053006," No, this animal does not eat meat.
"
537053007," Yes, the giraffe is standing.
"
537053008," Yes, the grass is green.
"
537053009," No, this is a giraffe in the wild
"
570107000," He is carrying a backpack with a cat in it
"
570107001," In the backpack.
"
570107002," A brown bear
"
570107003," Orange
"
570107004," A cat is in the man's backpack.
"
570107005," One.
"
570107006," Yes, there is a clock in the image.
"
570107007," He is carrying a backpack with a cat in it
"
570107008," No, the kitty cat looks happy.
"
570107009," A cat in a backpack
"
570107010," Yes, he does.
"
570107011," A cat in a backpack
"
274917000," The United States Navy
"
274917001," Navy, Army, Air Force, Marines, Coast Guard, and Coast Guard Reserve
"
274917002," They are cutting a cake.
"
274917003," Three men cutting the cake.
"
274917004," Yes, it is a cake.
"
274917005," The cake is a cake.
"
405994000," The poles are painted with different colors.
"
405994001," Three poles.
"
405994002," Yes.
"
537069000," NO, this is a regulation bat.
"
537069001," Yes, he is blond.
"
537069002," No, I see the boy swinging the bat.
"
537069003," 1
"
405998000," The candle has a number of 1 on it.
"
405998001," Yes, there are animals on the cake.
"
405998002," No, it is not edible.
"
406000000," Yes, they are toothbrushes and toothpaste.
"
406000001," ""Toothpaste, toothbrushes, dental floss, mouthwash, dental floss, dental floss, dental floss, dental fl"
406000002," The toothbrush is blue and the toothpaste is yellow
"
406001000," Yes, the zebra has a long tail.
"
406001001," The zebra is rolling in the dirt.
"
406001002," The zebra is rolling around in the dirt.
"
406001003," The zebra on the right is a male
"
143859000," Yes, it does.
"
143859001," 4 bowls contain avocado slices
"
143859002," Yes, there are tomatoes in a bowl
"
537081000," Yes, the table is brown.
"
537081001," Yes, the knife blade is facing the pizza
"
537081002," A knife and fork on a plate with a slice of pizza
"
537081003," The knife is black.
"
274939000," The ground is very hard.
"
274939001," Because it is a name that he likes.
"
274939002," The clock would be at the exact moment of the clock falling over.
"
274939003," One
"
274939004," It reads 12:00
"
274939005," Yes
"
274939006," The clock is on the corner of the street.
"
274939007," One
"
274939008," The clock is a clock.
"
274939009," The photo is black and white.
"
274939010," The clock shows the time of day.
"
274939011," The building across the street is a red brick building
"
274939012," One
"
274939013," The clock is on the corner of the street.
"
274939014," Yes, it is the right time
"
274939015," The time is displayed on the clock as 12:00
"
274939016," It is 4:30 pm
"
274939017," The clock says 5:00
"
109539000," The car is silver.
"
109539001," There are four statues.
"
109539002," Yes, they are real.
"
274947000," Red
"
274947001," Yes, they are both double decker buses
"
274947002," Yes, there are two double decker buses on the street
"
143876000," White and orange
"
143876001," Two cats are touching the car.
"
143876002," Yes, they are waiting in a vehicle
"
12809000," A surfboard.
"
12809001," Yes, the beach is very sandy.
"
12809002," Yes, both surfers have ankle straps attached to the surfboards
"
12809003," They are getting ready to surf.
"
12809004," Yes, they are going to surf.
"
12809005," No, it is not.  It is a beach that is soft on heels.
"
12809006," The most popular surfboard color is red
"
274957000," Yes, there are clouds in the sky.
"
274957001," Green
"
274957002," North
"
274959000," The tree is in the background.
"
274959001," It is a chain.
"
274959002," The plane has a silver paint.
"
12817000," No, he is wearing a black shirt.
"
12817001," Yes
"
12817002," He is skateboarding on a wooden ramp.
"
12818000," Yes, they are at a gas station
"
12818001," Yes, they do.
"
12818002," 4
"
12818003," There are a lot of people in this photo.
"
12818004," Taxis
"
12818005," Yes, this is rush hour in New York City
"
143891000," Yes, it is an electric train
"
143891001," The train is leaving the station.
"
143891002," It is on the tracks.
"
143891003," Green
"
143891004," No, I think it is a very nice looking train.
"
143891005," The yellow painted line means that the train is going to stop at the station.
"
12827000," A cat and a cell phone
"
12827001," Yes, the cat is happy
"
12827002," The pattern on the shower curtain is a wave
"
264282000," A person on skis
"
264282001," Yes, it has snowed.
"
264282002," Winter
"
264282003," The snow is white.
"
406050000," Three signs.
"
406050001," University street
"
406050002," The street signs are on the pole.
"
406050003," Yes, there are air conditioners in the building.
"
406050004," Yes, they are level.
"
406050005," Yes, University Street is one way.
"
406050006," Yes, it is one way.
"
537124000," He is 6'2""
"
537124001," Yes, he does.
"
537124002," He is wearing tennis shoes.
"
537124003," Tennis
"
537124004," Male tennis player
"
537124005," Tennis
"
537124006," Tennis
"
537124007," A clay court
"
406053000," A dog.
"
406053001," The dog is looking at the man in the mirror.
"
406053002," The man is taking a photo of the reflection of himself in the mirror
"
537128000," Red
"
537128001," Yes, the man has his nose pierced
"
537128002," One person is holding a cell phone to his ear.
"
537128003," Yes, the blinds are open.
"
537132000," In a wine shop
"
537132001," YES
"
537132002," Yes, she is carrying a purse.
"
537132003," Yes, it is a wine tasting.
"
548275000," A rock by the water
"
548275001," A black and white bird with a yellow beak
"
548275002," A bird with a yellow beak and a black and white body.
"
548275003," A bird sitting on a rock by the water
"
548275004," The angle of the sun is 45 degrees
"
143926000," The grass is red.
"
143926001," Yes, she is having fun with her kite.
"
143926002," No, she is not wearing a winter coat.
"
143926003," Two
"
143926004," The fire hydrant is red
"
143926005," A kite
"
143927000," The microwave has a time of 2 minutes and 30 seconds
"
143927001," A cat.
"
143927002," Yes, it is almost ready.
"
537145000," A pile of paper clips
"
537145001," A pile of paper clips on a desk
"
537145002," Yes, there is a light on in the room.
"
537145003," A pile of paper clips
"
537145004," A pile of paper clips
"
537145005," A paper clip
"
537145006," The lights are red.
"
537145007," A pile of paper clips
"
537145008," The desk is yellow
"
143931000," Two
"
143931001," Yes, it is traveling during the day
"
143931002," He is for us.
"
143931003," Yes, this is in America.
"
143931004," The candidate is scott brown
"
12860000," A brown owl
"
12860001," The roses are pink.
"
12860002," They smell like roses.
"
537150000," Yes, it does look cold.
"
537150001," Yes, the sheep has snow on it's nose.
"
537150002," The ground is covered in snow.
"
537153000," No, they are in the middle of the ocean.
"
537153001," The weather is a beautiful blue sky with a few clouds.
"
537153002," The ocean is in the background.
"
537153003," Yes, it does look like it is a windy day
"
537153004," No, it is a bench.
"
275015000," They are flying a kite.
"
275015001," The grass is the small green ones.
"
275015002," A person flying a kite in a field
"
275015003," One.
"
275015004," A kite.
"
275015005," One person is pictured flying a kite in a field
"
143946000," Stop sign on the corner of a street
"
143946001," Autumn
"
143946002," Yes, the tree is deciduous
"
143948000," A woman in a red dress holding a drink
"
143948001," Yes, she is wearing a necklace.
"
143948002," Wine Succulents
"
143948003," Red
"
143948004," Yes, she is outside.
"
406093000," This is a breakfast meal.
"
406093001," A fork and a cup of coffee.
"
406093002," A pancake with fruit on it
"
406093003," The mug is blue and the plate is white.
"
406093004," 1 plate
"
406097000," Yes, the flowers are blooming.
"
406097001," The train is yellow and black.
"
406097002," Yes, there is a windmill in the background.
"
275027000," Rain
"
275027001," Yes, it is raining.
"
275027002," Yes, but it's a good idea to wait until the rain stops.
"
275027003," The rain is coming down on the street and the traffic lights are red.
"
275027004," The traffic light is at this location because it is raining.
"
275027005," Palm trees
"
12887000," Yes, there is a piano in this room.
"
12887001," The living room
"
12887002," Yes, it is a kitchen
"
12887003," None.
"
143961000," The people are sitting on grass.
"
143961001," The man is setting up a camera for a photo shoot
"
143961002," Yes, there are a few people shirtless in the picture.
"
275034000," A helmet
"
275034001," Blue
"
275034002," One.
"
275034003," Blue
"
275034004," The flag is a blue flag
"
275034005," Yes, she is going to clear the gate.
"
275034006," Blue
"
275034007," The gate is blue
"
12896000," A hat.
"
12896001," No, there is not a vehicle in this picture.
"
12896002," Black and white
"
12897000," Yes, there are suitcases.
"
12897001," Yes, he is wearing a lanyard
"
12897002," The escalator.
"
143974000," A cow crossing a river.
"
143974001," Yes, there are clouds in the sky.
"
143974002," One boat is visible.
"
143974003," The boat is in motion.
"
406119000," Yes, the plane is flying.
"
406119001," Water
"
406119002," Yes, the plane is spinning.
"
406129000," Tennis
"
406129001," White
"
406129002," Yes
"
275058000," The land is in the sky.
"
275058001," The horizon is black in the photo.
"
275058002," Yes, he is in the air.
"
537206000," The motorcycle is red and black
"
537206001," The man is wearing protective gear because he is posing for a picture with his motorcycle.
"
537206002," He is posing with his motorcycle.
"
537206003," Yes, he does have a helmet
"
537211000," A hot dog.
"
537211001," No, he is not a vegetarian.
"
537211002," A pair of sunglasses.
"
143998000," There are five carrots on the cutting board.
"
143998001," Yes, Bugs Bunny likes this food.
"
143998002," A knife and carrots.
"
143998003," The image shows a bunch of carrots on a cutting board with a knife.
"
12927000," A surfer is riding a wave in the ocean
"
12927001," Yes, there are more than one wave in the water
"
12927002," Yes, he is having fun.
"
12927003," The wave is traveling in the direction of the surfer
"
12927004," Yes, the water looks blue.
"
12927005," Yes, it does.
"
12927006," The hand that is holding the board.
"
12927007," The surfer mouth is open.
"
12927008," Yes, the water is blue.
"
12927009," The man's wetsuit is blue
"
12927010," The wave.
"
12927011," Yes, the wave is a big wave.
"
12927012," Yes, it is a clear photo.
"
12927013," Yes, the water is clear
"
548288000," Yes, they are.
"
548288001," Two people are cutting the cake.
"
548288002," The cake is for the United States Air Force
"
548288003," The United States military
"
548288004," Two. One is cutting the cake and the other is serving the cake.
"
406147000," It is a dark brown color
"
406147001," The girl on the left is wearing a tie
"
406147002," Yes, they are both sitting on the blanket
"
406147003," No, it is not raining.
"
406147004," They are sitting on the ground and are holding umbrellas
"
406152000," Yes, it is raining in this photo.
"
406152001," Yes, there are green flags.
"
406152002," The ground is wet because it is raining.
"
12938000," The sign says ""No Skateboarding""
"
12938001," Yes, the green light is resting on a bush
"
12938002," A skateboard
"
406155000," This is a vase with a curved shape
"
406155001," Yes, it does.
"
406155002," Yes, it does.
"
388873000," One.
"
388873001," Red
"
388873002," Stop
"
388873003," Yes, this is in America.
"
12943000," A laptop computer, a chair, and a speaker.
"
12943001," One chair.
"
12943002," A laptop computer and a white chair
"
12946000," Yes, it is sunny.
"
12946001," Green
"
12946002," The man is riding a motor scooter on the sidewalk
"
12946003," McDonald's
"
12947000," Blue
"
12947001," They are on the train.
"
12947002," Yes, there is a mountain on the other side of the train
"
12947003," The man on the left.
"
12947004," Yes, it does.
"
537241000," The food is white.
"
537241001," Yes, it is a healthy meal.
"
537241002," A pastry with icing on top
"
12959000," The bird is seen performing a flying action
"
12959001," No, the bird is flying.
"
12959002," It is 2:00 PM
"
12959003," The weather is cloudy and the bird is flying.
"
12959004," It is flying over the clock tower.
"
12959005," The clock shows the time of day.
"
12959006," One
"
12959007," The bird is flying over the clock tower.
"
12959008," Yes, it is cloudy.
"
12959009," Yes, it is wired.
"
12959010," One.
"
12959011," The clock is showing the time of 12:00
"
12966000," Yes, the dog is wearing a hat.
"
12966001," A Basset Hound.
"
12966002," A harness.
"
12966003," The famous shoe company, Bass Pro Shoe Company
"
275111000," No, he is standing.
"
275111001," She is talking on the phone.
"
275111002," Yes, they are busy.
"
275111003," Yes, they are friends.
"
275111004," He is talking on his cell phone.
"
406189000," There are five giraffes in the picture.
"
406189001," Yes, there are two giraffes in this picture.
"
406189002," No, it is cloudy.
"
406189003," They are standing around because they are in a zoo.
"
406189004," 6 giraffe are pictured
"
406189005," The giraffe
"
275120000," A birthday cake with candles and a bottle of whiskey
"
275120001," Yes, there are candles beside the cake.
"
275120002," A birthday cake with candles and a bottle of whiskey
"
275120003," Yes, it is a school event
"
275120004," No, there are no fruits shown in this image.
"
275120005," Yes
"
275120006," Happy Birthday, Hettie
"
275120007," Happy Birthday, Hettie
"
12979000," Yes, he is wearing roller skates.
"
12979001," He is doing a trick with a skateboard.
"
12979002," Yes, he is off the ground.
"
144053000," Yes, pedestrians should stop at the crosswalk
"
144053001," New York City
"
144053002," The writing is green.
"
537270000," The percentage of people wearing glasses is about 50%
"
537270001," They are looking at their cell phones.
"
537270002," A table with a laptop, a notebook, and a cell phone
"
406201000," No, there is not poop in the toilet.
"
406201001," Yes, it is a modern toilet.
"
406201002," Yes, it is clean.
"
144058000," None.
"
144058001," Yes, it is daytime.
"
144058002," The boats are docked in the harbor.
"
144058003," The number of boats in the harbor is three.
"
144058004," No, there are no cars in the picture.
"
144062000," Yes, the window is open.
"
144062001," One roll of toilet paper is on the toilet
"
144062002," Yes, the toilet is clean.
"
144062003," This is a bathroom.
"
12991000," No, the white designs on the laptop and pink pot holder do not match
"
12991001," She is using the computer to prepare food.
"
12991002," One.
"
144064000," Yes, it is sunny.
"
144064001," No, there is not.
"
144064002," The sky is blue.
"
144064003," No, the plane is still flying.
"
144064004," The picture was taken from an airplane flying over the mountains
"
144065000," A crown.
"
144065001," A knife and fork.
"
144065002," Yes, he is a king.
"
144065003," The cake is yellow and blue.
"
144065004," The person holding the child is the mother
"
406211000," Yes, there is a rug on the floor.
"
406211001," The floor is brown
"
406211002," The cat is looking at the television.
"
406215000," The kids are playing a video game
"
406215001," Yes, there is a candlestick next to the TV
"
406215002," Three
"
406217000," Yes.
"
406217001," Factory trained technicians
"
406217002," Yes.
"
406217003," A factory trained technicians business
"
13004000," Yes, there is a banana and a peanut butter on the plate
"
13004001," On the plate.
"
13004002," No, it is for a human baby.
"
13004003," Yes, the plate has an indentation.
"
13004004," No, they are not dangerous for babies.
"
89549000," Yes, it is vegan.
"
89549001," The knife is in the food to make it look like a hamburger.
"
89549002," A glass of red wine.
"
537297000," Yes, it is a professional game.
"
537297001," Red
"
537297002," The woman is wearing a glove.
"
537297003," Red Sox baseball uniforms
"
537297004," Red
"
537297005," The Boston Red Sox
"
373539000," Yes, it is.
"
373539001," A plate of food with green beans and a bottle of wine
"
373539002," No, this is not a gluten free meal.
"
373539003," Green beans and pork chops
"
537301000," A tree with leaves
"
537301001," Yes, they are inside.
"
537301002," The blue and yellow macaw is a parrot and the green macaw is a macaw
"
537301003," Yes, they are both eating.
"
275161000," No, all of the umbrellas are patterned.
"
275161001," Three umbrellas are here.
"
275161002," The image is of people holding umbrellas in the rain.
"
526459000," Yes, it does.
"
526459001," Newspaper
"
526459002," The milk crate is white.
"
275175000," Three knives are in the picture.
"
275175001," Yes, the vegetables have been chopped already.
"
275175002," Yes, there is a diary product show.
"
275175003," Broccoli, onions, peppers, and a knife
"
275175004," Broccoli, onions, peppers, and a knife
"
275175005," Broccoli, red peppers, onions, and a knife
"
275175006," The counter is a dark brown color.
"
133244000," Because Mercedes Benz, who is sponsoring this tennis match?
"
133244001," Blue
"
133244002," A man in blue shorts and a black shirt is playing tennis
"
133244003," The side with the net.
"
406253000," Yes, the scooter is cute.
"
406253001," Yes, this is an NYPD vehicle
"
406253002," Gasoline
"
406253003," To keep the scooter from falling off the sidewalk.
"
406253004," The car is a red car
"
406253005," Two people can sit on this motorcycle
"
144114000," G and W
"
144114001," Yes, the pilot is visible in the image.
"
144114002," One plane.
"
144122000," The sky is a clear blue sky.
"
144122001," One plane is flying in the sky.
"
144122002," Red
"
144122003," The red plane flying in the blue sky
"
275197000," Yes, there are dirty dishes in the sink
"
275197001," Yes, it is a compact kitchen
"
275197002," One
"
275197003," White
"
275198000," Yes, it is taken outside.
"
275198001," The umbrellas are blue, green, and yellow.
"
275198002, The trees are in the background are in the background are in the background are in the background are in the background are in the background are in the background
275198003," The plants are green.
"
275198004," The table is blue
"
275198005," The green umbrella is on the table.
"
275202000," One.
"
275202001," It is a dark blue.
"
275202002," A pizza with cheese and spinach
"
275202003," Pizza
"
275202004," It is a pizza.
"
275202005," Yes, there is a knife and fork on the table
"
275202006," Yes, I did.
"
275202007," One.
"
13061000," Yes, they are all facing the same way.
"
13061001," Yes, you can make calls with this device.
"
13061002," 5
"
13061003," Wood
"
275210000," It is winter.
"
275210001," The giraffes are facing the camera.
"
275210002," In the wild.
"
275210003," No, this is a giraffe in the wild.
"
275210004," No, there is no grass in this picture.
"
275210005," A giraffe
"
275210006," A giraffe
"
275210007," No, the giraffe is taller than the trees.
"
537355000," Sunny
"
537355001," Yes, there are leaves on the trees.
"
537355002," A garage.
"
537355003," The building is white and the red fire hydrant is in front of it.
"
537355004," Yes, it would be a nice place to have a picnic.
"
537355005," Yes, the road is well paved.
"
537355006," The grass is green.
"
537355007," Red
"
275215000," It is dark out.
"
275215001," Red
"
275215002," He is sitting on the snow with his snowboard.
"
275219000," Grey
"
275219001," A basket.
"
275219002," Grey
"
275219003," Yes, the cat is playing with a stuffed animal
"
384513000," Blue
"
384513001," Blue
"
384513002," Yes, the donkey attached himself to the cart
"
406294000," A necklace with a pendant
"
406294001," Polka dots
"
406294002," A polka dot shirt
"
406294003," Yes, she is attractive
"
406294004," Black and white
"
13081000," Yes, they do.
"
13081001," He is a teacher
"
13081002," Yes, he is working in a home office
"
13081003," No, this is a library.
"
144157000," Yes, they are roaming free.
"
144157001," Yes, they are striped.
"
144157002," Yes, there is a yellow weed in the picture.
"
144157003," The Zebra is eating grass.
"
144157004," Yes, all the animals are grazing.
"
144157005," The fence is black.
"
537376000," The man is standing on the girl.
"
537376001," Red
"
537376002," Yes, she does.
"
537376003," The man in the red dress is taller than the woman in the black dress
"
144162000," 4
"
144162001," No, it is a control room for a television station
"
144162002," Yes, all of the monitors are on.
"
144162003," Yes, the room is well lit.
"
144162004," A game system controller
"
144162005," One
"
275237000," No, it is not going fast.
"
275237001," It is a sunny day with a blue sky
"
275237002," One train.
"
275237003," The train is moving at a speed of 20 mph
"
275237004," ""Blue and White""
"
275237005," No, the engine is not dispersing smoke.
"
275237006," One train is shown in the image.
"
275237007," Yes, it is a color photograph.
"
275237008," Blue
"
275237009," Yes, it is a modern train.
"
275237010," The train is on the tracks.
"
144167000," A light, a sign, and a beer
"
144167001," The arrow is pointing to the left
"
144167002," The lights are green.
"
406315000," Grey
"
406315001," Yes, he wants to travel.
"
406315002," A suitcase.
"
537389000," Yes, it is an unusual street name
"
537389001," The road is red
"
537389002," Yes, there is a box for newspaper delivery
"
537389003," It is on the corner of martha and blake
"
537395000," The toilets are white.
"
537395001," Yes, they are normally this close together.
"
537395002," No, they are not the same as they are in the picture.
"
275253000," Yes, there is a dog on the floor.
"
275253001," A dog with hats on it.
"
275253002," Yes, the floor is made of hardwood.
"
406329000," Yes, there is a house behind the bus
"
406329001," Yes, there are shingles on the roofs of the buildings
"
406329002," A bus
"
406332000," Yes, both bears are in the water.
"
406332001," Yes, they are fighting.
"
406332002," In the wild, in the wild, in the wild, in the wild, in the wild, in the wild, in the wild, in the"
264330000," None.
"
264330001," Yes, the bear is in the front of the car's grill
"
264330002," None.
"
275268000," Blonde
"
275268001," No, they are not the same.
"
275268002," One.
"
275270000," It says ""I love you""
"
275270001," No, there is not a live plant by the sink
"
275270002," It is a man's bathroom vanity.
"
275270003," The towel is white
"
13127000," A steam engine
"
13127001," Yes, the moon is showing in the sky.
"
13127002," The train is coming down the tracks
"
144200000," Yes, there is a lid on the pan.
"
144200001," A wooden spoon
"
144200002," Broccoli and other vegetables
"
144200003," Broccoli and other vegetables
"
144200004," The spoon is brown.
"
144202000," Coffee and a pastry
"
144202001," One laptop is on.
"
144202002," A pastry and coffee
"
144202003," The mug is blue and the flowers are yellow.
"
144202004," A pastry with coffee and flowers
"
144202005," A pastry and coffee
"
144202006," Yes, the laptop is on.
"
528544000," Blue
"
528544001," No, there is not a bed in this room.
"
528544002," Yes, there is a trash can in the corner of the room
"
528544003," Yes, it has been packed.
"
13132000," The water is green because of the algae in the water.
"
13132001," They are fishing in the water.
"
13132002," Yes, there is a bench.
"
275279000," Yes, there are bottles in the bathroom.
"
275279001," The sink is on.
"
275279002," Flowers
"
275279003," Two vases are in the room.
"
537427000," Yes, it is a 'Hello Kitty' airplane
"
537427001," Yes, there are other planes in the picture.
"
537427002," It is a truck that is pulling a plane
"
13145000," An orange
"
13145001," Yes, the orange is cut in half.
"
13145002," Yes, they are good to eat.
"
198799000," He is holding a skateboard and a branch.
"
198799001," The speed limit is 20 mph
"
198799002," No, they are playing a game of skateboard tag
"
198799003," The person with the skateboard.
"
13148000," Wine and wine glasses
"
13148001," Two men standing behind a table with wine glasses and bottles of wine
"
13148002," Yes, there is a chair behind the table
"
13148003," Two men standing behind a table with wine glasses and bottles of wine
"
45882000," The cat is sitting on the suitcase because it is on the floor.
"
45882001," The cat is sitting on the suitcase
"
45882002," A black suitcase
"
537438000," 3 layers
"
537438001," A slice of cake
"
537438002," A slice of cake.
"
144228000," A boy and a girl are sitting on a couch playing a video game
"
144228001," They are playing a video game
"
144228002," The boy is wearing glasses.
"
144228003," Yes, they are playing video games
"
144228004," The children are playing a game called ""Drive""
"
144228005," The game system is the wii
"
144228006," Two
"
13159000," Fire Hydrant
"
13159001," None.
"
13159002," Yes, there is a fire hydrant in the picture.
"
13159003," A fire hydrant sign
"
406377000," A train traveling on a bridge over a city
"
406377001," Yes, it is steam coming from the train
"
406377002," A bridge over a river
"
13168000," To new york city
"
13168001," No, this is a real picture.
"
13168002," Yes
"
144243000," A soccer ball
"
144243001," Yes, they are playing soccer
"
144243002," Soccer
"
144243003," A car
"
144243004," The girl in the green shirt is about to kick the ball
"
144243005," A game of soccer
"
144243006," She is kicking the ball in the direction of the goal
"
144243007," Yes, there is an orange car in the parking lot
"
144243008," Yes, the girl in the green shirt is a girl
"
144243009," Three
"
13175000," Yes
"
13175001," ""Northwest"" and ""North""
"
13175002," Yes, he will fall.
"
13177000," Yes, he is fixing a car
"
13177001," Green
"
13177002," Yes, he is.
"
