question_id,answer
407180000," The buildings are in the background.
"
407180001," Yes, there is a lamp pole.
"
407180002," No, they are watching the city
"
407180003," No, there are no skyscrapers in this scene.
"
407180004," 5
"
253607000," The bird is in the tree.
"
253607001," A woodpecker
"
253607002," Yes, it is a real bird on the tree.
"
253607003," The tree has two branches.
"
253607004," There are two birds in the picture.
"
253607005," A woodpecker
"
538255000," 1
"
538255001," 1
"
538255002," Yes, the neighborhood looks affluent.
"
538259000," Yes, the bear is alive.
"
538259001," A teddy bear
"
538259002," Happy
"
145048000," Yes
"
145048001," Yes
"
145048002," Yes
"
482927000," Yes
"
482927001," No
"
482927002," A train
"
482927003," A train station
"
482927004," Yes
"
482927005," st pauls cathedral
"
482927006," None
"
482927007," 1
"
482927008," No, it is a train
"
482927009," Yes
"
13980000," White
"
13980001," This meal is meant for a child.
"
13980002," There are three different meals on this plate.
"
13980003," A pear
"
407198000," Two giraffes
"
407198001," The giraffe on the left is eating grass
"
407198002," Yes, the grass is short.
"
407198003," Two
"
276127000," A turkey
"
276127001," 4
"
276127002," A turkey, a pie, a loaf of bread, a loaf of butter, a pie, a loaf of bread, a pie, a loaf of"
276127003," Thanksgiving
"
276127004," There are four total foods on the table.
"
276127005," Yes, the turkey has been carved.
"
13985000," Yes
"
13985001," The computer is a black and white laptop
"
13985002," A blue shirt
"
13985003," Yes
"
13985004," 1
"
13985005," In his bedroom
"
407202000," Yes
"
407202001," Yes
"
407202002," A dog
"
407202003," A dog
"
407202004," The television
"
276133000," Yes, it is a vegan dish.
"
276133001," Carrots
"
276133002," No, they are cooked.
"
13991000," Broccoli
"
13991001," A wooden spoon
"
13991002," Yes, there are mushrooms in this dish.
"
13991003," The stove is gas
"
13992000," Blue
"
13992001," Yes
"
13992002," Yes, there are people in this picture.
"
13992003," Yes
"
13992004," A drive is a road
"
145073000," Google
"
145073001," Stop
"
145073002," A stop sign
"
276146000," This is a pizza with black olives, green peppers, and mushrooms
"
276146001," A bottle of wine
"
276146002," The pizza is on the table.
"
276146003," Wine
"
276146004," Yes, the timer is on the table
"
276146005," One
"
276146006," The name of the wine is ""Chateau Lafite Rothschild""
"
276146007," One
"
276146008," Yes
"
276146009," Yes
"
276146010," Wine
"
276146011," Thin crust
"
276146012," Wine
"
276146013," Yes, the wine label is peeling.
"
276146014," A bottle of wine and a pizza
"
276146015," A red wine
"
276146016," Green sprinkles are the toppings on the pizza
"
276146017," Green
"
276146018," One glass of wine and one pizza
"
14004000," Wine bottles
"
14004001," Coffee
"
14004002," One
"
14004003," Yes, he is wearing glasses.
"
14004004," Yes, he has a name sticker on.
"
14004005," A pair of jeans
"
276149000," Yes, it is a difficult slope.
"
276149001," One
"
276149002," The hat is blue
"
276151000," No
"
276151001," Yes, there are water bottles in the picture.
"
276151002," None.
"
276151003," A frisbee
"
276151004," One
"
276151005," Green
"
276151006," Yes
"
276151007," Yes
"
276151008," A frisbee
"
276151009," He is throwing the frisbee
"
276151010," Green
"
276151011," This was taken in the afternoon
"
276151012," Frisbee
"
407225000," Yes, it is an umbrella
"
407225001," Yes, it is a ladies' bike
"
407225002," He is wearing all black because he is a ninja.
"
407225003," A blue umbrella
"
407225004," Yes, it is safe to carry an umbrella and ride a bike.
"
407235000," In the field.
"
407235001," No, they are not posing for the camera.
"
407235002," A lot of sheep
"
407235003," Yes, they are real.
"
407235004," No, the sheep are not the same age.
"
145093000," The clock reads 12:00
"
145093001," No, he is not under a tree.
"
145093002," Window sashes
"
145093003," The tree branches
"
14029000," Yes, there are footprints in the sand.
"
14029001," No, he has not.
"
14029002," None
"
14029003," Yes
"
14029004," Black
"
14029005," White
"
538319000," Three
"
538319001," Yes, he is a professional skier.
"
538319002," The baby is wearing a snowsuit because it is cold outside.
"
538320000," The side with the snow on it.
"
538320001," None
"
538320002," The ground is level.
"
14038000," There are 6 balloons in the room.
"
14038001," A smiley face
"
14038002," The kitchen
"
14041000," A skateboard
"
14041001," The building is made of stone
"
14041002," Brick
"
538330000," Yes
"
538330001," Red
"
538330002," Broccoli, carrots, and green beans
"
407259000," Because it is a picture of a bunch of people cutting a cake.
"
407259001," They are cutting a cake.
"
407259002," Yes
"
407260000," Yes, she can.
"
407260001," She is blowing on the stove to make it work.
"
407260002," Yes
"
276192000," No, the food is not burnt.
"
276192001," The black item on the pizza is a pepperoni pizza
"
276192002," Yes, cheese is oozing out of the pizza
"
276195000," No clouds in the sky
"
276195001," No
"
276195002," One giraffe
"
276195003," 1 giraffe
"
276195004," It is a sunny day
"
276195005," A giraffe
"
276195006," A giraffe and a zebra
"
276195007," This photo was taken in the early morning hours of the day
"
276195008," The sky is blue.
"
276195009," No, the sky is clear.
"
276195010," No, it is a cloudy day.
"
538344000," The girl is playing in the snow
"
538344001," Yes
"
538344002," Yes
"
407274000," Red
"
407274001," He is catching a frisbee
"
407274002," A frisbee
"
407274003," No
"
407274004," No, this is a silhouette.
"
407286000," Three
"
407286001," Three dogs
"
407286002," Yes, the driver is the dog in the red car.
"
276215000," The state of being in a skate park
"
276215001," Yes
"
276215002," The person skateboarding is a boy
"
276215003," One person is doing a trick on a skateboard
"
276215004," The picture was taken in the city of Seattle, Washington
"
276215005," 3
"
407291000," Yes
"
407291001," Tennis
"
407291002," The player is serving the ball.
"
407291003," They are sitting on the bleachers.
"
538364000," Yes
"
538364001," A police motorcycle
"
538364002," A motorcycle
"
538364003," The temperature is about 50 degrees Fahrenheit
"
538364004," One person on a motorcycle
"
538364005," Blue
"
145149000," A brick wall
"
145149001," A tie
"
145149002," Yes
"
407298000," A baseball glove and a baseball
"
407298001," Yes, he did.
"
407298002," Blue
"
14088000," He is using a laptop computer
"
14088001," A fire place
"
14088002," He is looking at the computer screen.
"
14088003," Yes
"
14088004," No.
"
276239000," No.
"
276239001," White
"
276239002," Yes, they are new.
"
151978000," The snow
"
151978001," The pine tree
"
151978002," To illuminate the ski slope
"
538394000," Blue
"
538394001," Yes
"
538394002," Yes
"
14108000," Two
"
14108001," Black
"
14108002," Wood
"
14108003," The animal on the floor is a dog and the animal on the TV is a cat
"
276254000," Yes
"
276254001," Yes
"
276254002," The roofs are white
"
24197000," A pizza cutter
"
24197001," No, the pizza is not vegetarian.
"
24197002," The pizza's have pepperoni, cheese, and sauce.
"
24197003," One
"
24197004," This food item will provide one serving.
"
24197005," This is a deep dish pizza
"
24197006," A pizza cutter
"
24197007," They are cooked in a deep dish pizza pan.
"
24197008," One
"
24197009," No, it is not burnt.
"
276260000," The rider's shirt is brown
"
276260001," Two
"
276260002," Yes, the rider is wearing an invisibility vest.
"
276260003," Yes, the black horse is the one that is being ridden.
"
286342000," Black
"
286342001," Yes, there are batteries in the image.
"
286342002," Microsoft
"
276263000," The toilet lid is open
"
276263001," Yes
"
276263002," No, he is dead.
"
538414000," The people playing are baseball players.
"
538414001," One
"
538414002," A baseball bat
"
145199000," Yellow
"
145199001," Two
"
145199002," Yes, the walls are yellow.
"
14135000," Yes
"
14135001," 1
"
14135002," He is riding a skateboard
"
145208000," The water is about 3 feet deep
"
145208001," The surfer is in the water
"
145208002," Yes, it is big.
"
145208003," The surfer is wearing a wetsuit
"
145208004," The woman's suit is blue
"
145208005," The man is trying to stand on the surfboard.
"
145208006," Surfing
"
145208007," She is trying to help the surfer get back on his board
"
145208008," Yes
"
145208009," Blue
"
145208010," No, this is a new picture.
"
145208011," Yes, the man is waving at someone
"
145208012," He is trying to help the surfer get back on his board
"
145208013," Yes, everyone is standing.
"
145208014," Yes
"
145208015," Yes, this is something most people can do.
"
145209000," Yes, they are real flowers.
"
145209001," Yes, it is a shop.
"
145209002," The metal container is a vase with flowers in it.
"
145209003," The flower is yellow
"
407355000," No, they have not been put into the vase yet.
"
407355001," Black
"
407355002," Yes
"
276284000," Yes
"
276284001," A motorcycle
"
276284002," ""Parking""
"
276285000," A pizza
"
276285001," Yes, it is half full of food.
"
276285002," The tray shape under the pizza is called a trayette
"
145214000," It is made of wood.
"
145214001," Logitech
"
145214002," Logitech
"
145214003," They are brown
"
145215000," He is getting ready to surf.
"
145215001," No, the water is not salty.
"
145215002," Yes, he did.
"
145215003," The wave is breaking
"
145215004," He is standing up.
"
145215005," The surfer is standing in the water up to his chest
"
145215006," One person is in the sea
"
14151000," Yes
"
14151001," Skiing
"
14151002," The men's ski jumping competition at the olympic games
"
14151003," Yes
"
407368000," No, the bear is at a zoo.
"
407368001," No, this was photographed in a zoo
"
407368002," Yes, this is a picture of a polar bear in a zoo.
"
407368003," Two
"
407368004," A polar bear
"
145227000," Yes
"
145227001," Yes
"
145227002," A medal
"
145227003," Asian
"
145227004," Yes
"
538451000," Red and white
"
538451001," A parasol
"
538451002," Yes, there is a plant life in this photo.
"
538454000," Yes, they do.
"
538454001," He is teaching them how to kick a soccer ball.
"
538454002," The answer is:
"
14167000," Yes
"
14167001," No
"
14167002," The stairs are in the image.
"
14167003," The building on the left is made out of stone
"
407386000," No, it is looking at the computer screen
"
407386001," On the desk
"
407386002," Yes
"
407386003," Yes, the cat is working.
"
407386004," One
"
351887000," The forks are on the table.
"
351887001," Blue
"
351887002," 4
"
538463000," Depends on the time of day.
"
538463001," A train station
"
538463002," One train
"
538465000," Yes
"
538465001," The giraffe is brown and white.
"
538465002," The fence is made of wood
"
538465003," Two
"
538465004," No, they are in a zoo.
"
538465005," There are two giraffe legs in the image.
"
538465006," The giraffes are walking on the grass
"
538465007," Yes, the giraffe is a giraffe and the other animal is a giraffe
"
538465008," Two giraffes
"
538465009," Yes
"
538465010," Yes, the giraffe is moving.
"
538465011," The giraffes are walking around in the grass.
"
538465012," Two giraffes
"
538465013," The giraffe is about 5 feet tall
"
538465014," The ground is made of dirt
"
538465015," Two giraffes
"
538465016," Yes, the giraffe is contained.
"
538465017," Yes, the grass is green.
"
538465018," The giraffe is the animal behind the giraffe
"
538465019," Yes, both giraffes are looking the same direction
"
538465020," No, the giraffe is fine on its own.
"
538465021," No, these giraffes were born in the wild.
"
276323000," No, he is riding his motorcycle on the beach.
"
276323001," ""HONORABLE""
"
276323002," Red
"
276323003," The narrow object in the distance is a motorcycle parked on the beach
"
276323004," This is a beach
"
276323005," The lighthouse on the beach
"
276323006," Yes
"
407403000," Yellow tulips
"
407403001," Yellow
"
407403002," Yellow tulips
"
111593000," Orange
"
111593001," The man is holding a kite.
"
111593002," A man holding a box of kites
"
111593003," A kite
"
111593004," Kites
"
111593005," A kite
"
538497000," This is a bathroom
"
538497001," A dog
"
538497002," No, it is a manual toilet
"
538497003," In the bathroom.
"
538497004," The toilet
"
538497005," It is a bathroom
"
538497006," It is white
"
538497007," Yes, there is a trash can.
"
538497008," Yes
"
538497009," Yes
"
145284000," The fence is in the background.
"
145284001," No, there is no bush beside the bench.
"
145284002," No, there is no bridge in the photo.
"
145284003," No, the leaves are still on the tree
"
145284004," Wood
"
145284005," Spring
"
145284006," In a park
"
145295000," ""Skateboarding""
"
145295001," They are skateboarding
"
145295002," No, this is a skate park
"
145295003," Yes
"
145295004," Yes, they are all looking at something.
"
538513000," Pizza
"
538513001," A paper plate
"
538513002," A slice of pizza
"
14226000," Green
"
14226001," A train
"
14226002," Green
"
14226003," 1
"
14226004," Apple
"
14226005," Green
"
14226006," Yes, he will be sticky.
"
14226007," A laptop
"
407443000," He is on a skateboard in a skate park.
"
407443001," He is skateboarding
"
407443002," A beanie
"
276381000," 1
"
276381001," Yes, she is alive
"
276381002," Red
"
276381003," A red scarf
"
276381004," The blue object is a pillow
"
145312000," The dog caught the Frisbee by jumping into the air and catching it with its mouth
"
145312001," A frisbee
"
145312002," A frisbee
"
407457000," A parking meter
"
407457001," They are on the side of the building.
"
407457002," Two meters
"
407457003," 4
"
276387000," The toilet
"
276387001," A toilet covered in snow
"
276387002," A snow covered toilet
"
538533000," This is an intersection in the city of San Francisco.
"
538533001," Spring
"
538533002," Green
"
145318000," A table
"
145318001," Cereal, orange juice, and a flower
"
145318002," Cereal, orange juice, and a flower
"
145318003," The utensils are plastic
"
145318004," Yes, it is orange juice.
"
145318005," Yes, there is a better way to extract juice from oranges.
"
145318006," Breakfast
"
145318007," Yes
"
145318008," A glass of orange juice
"
14248000," A little girl
"
14248001," Green
"
14248002," The baby is holding a stuffed monkey
"
14248003," Yes
"
14248004," Yes
"
14248005," Yes, she is old enough for school.
"
14248006," A green and white striped shirt
"
14248007," The girl is playing the Nintendo DS
"
14248008," The baby is holding a stuffed animal in the bed.
"
14248009," The child is holding a stuffed animal.
"
14248010," Green
"
14248011," Yes, the pillowcases match the sheets.
"
14248012," A monkey
"
14248013," The girl is holding a stuffed monkey.
"
14248014," Green
"
14248015," She is sleeping in her bed
"
14248016," Yes
"
14248017," Green
"
14248018," No
"
14248019," Yes, there is a plant in the photo.
"
14248020," The bedding is a monkey design
"
14248021," No, the child is looking at the camera.
"
14248022," Yes, the child can roll out of bed
"
14248023," The pillow has stripes or polka dots
"
14248024," Yes
"
14248025," The rabbit is eating a banana
"
14248026," A bed
"
14248027," The girl is holding a stuffed monkey
"
14248028," The girl is wearing a green and white striped shirt
"
14248029," In a bed
"
14248030," No, this is a child's birthday party
"
14248031," Green
"
14248032," Green
"
14248033," A monkey
"
14248034," Green
"
145325000," One
"
145325001," Two
"
145325002," Black
"
14257000," Yes, they are friends
"
14257001," Yellow
"
14257002," He is walking down the street.
"
145335000," A snowboarder is riding down a slope
"
145335001," He is skiing in the direction of the sun.
"
145335002," The snowboarder is going down the slope
"
145335003," The left hand is touching the snow.
"
276408000," Yes, they are playing a game with frisbees
"
276408001," Yes, he is wearing glasses.
"
276408002," The yellow Frisbee is in the middle of the park
"
276408003," The answer is two.
"
14265000," Yes, he is carrying a bag.
"
14265001," No, it is a rainy day.
"
14265002," The street sign says ""Olde Towne""
"
276413000," Gray
"
276413001," Two
"
276413002," The cake is a theme of what?
"
276413003," A cake
"
276413004," Gray
"
276413005," Yes, the bear is wearing a hat.
"
276413006," The bear's hat is gray
"
276413007," The cake is a teddy bear
"
276413008," This is a cake
"
276413009," The cake is gray
"
276413010," It is the birthday of a little girl
"
14271000," The tree is a tree
"
14271001," The giraffe is about to stand.
"
14271002," No, the giraffe is in the wild.
"
14271003," Yes, the giraffe on the left is an adult giraffe
"
14271004," 1 giraffe
"
14271005," One
"
14271006," Yes, there is a clear walkway thru the trees.
"
14271007," 1 giraffe, 1 zebra, 1 bird, 1 tree, 1 bush, 1 rock, 1 tree, 1 bush, 1 rock, 1"
14276000," The wall is made of dirt
"
14276001," The zebra is facing away from the camera
"
14276002," One zebra
"
14276003," The zebra has two stripes on its back
"
14276004," One
"
14276005," A zebra
"
14276006," One zebra
"
14276007," One
"
14276008," No, the zebra is not wearing a tiara.
"
14276009," The zebra is eating grass
"
14276010," There are two zebra in the picture.
"
14276011," This animal has stripes
"
14276012," Yes, it looks sad
"
14276013," Yes, I have been this close to a zebra.
"
14276014," One
"
14278000," No
"
14278001," Yes
"
14278002," No, the street is wet.
"
14278003," Yes, there are.
"
14278004," Yes, it is in the USA.
"
14278005," Yes
"
14278006," Yes
"
14278007," Yes
"
14278008," Yes
"
14282000," A towel
"
14282001," Two
"
14282002," Yes, it is the toilet.
"
14285000," On
"
14285001," Yes, the cat looks comfortable
"
14285002," The cat
"
276434000," Yes, all the cakes have kiwi fruit on them.
"
276434001," A wedding cake
"
276434002," The left hand
"
276437000," The train is traveling on the tracks.
"
276437001," Yes
"
276437002," Blue
"
276437003," Blue
"
276437004," Yes, it is a modern train.
"
276437005," Yes
"
276437006," Amtrak
"
276437007," Yes, it is a passenger train.
"
111609000," 1
"
111609001," A plaid blanket
"
111609002," Yes
"
111609003," Plaid
"
111609004," Yes, this human would be considered a toddler
"
111609005," A laptop computer
"
111609006," A man with a laptop
"
145369000," There are five elephants in the picture.
"
145369001," Yes, this is an elephant in the wild.
"
145369002," No, they are in a wild area
"
145369003," Yes, all adult elephants
"
145369004," The picture was taken in the early morning hours of the day
"
145369005," Yes, they are eating grass.
"
145369006," There are five elephants in the photo.
"
145369007," Yes, the mother is paying attention to the baby elephant
"
145369008," The image shows a herd of elephants.
"
538586000," Black
"
538586001," Black
"
538586002," Black
"
538589000," A bathroom
"
538589001," Home restroom
"
538589002," A bathroom
"
538589003," This is a bathroom
"
538589004," No, this is a bathroom.
"
538589005," The wall to the immediate right of the toilet
"
538589006," Yes
"
538589007," A bathroom
"
538589008," Yes
"
407518000," White
"
407518001," A fence
"
407518002," White
"
407520000," In the kitchen
"
407520001," Yes, it does.
"
407520002," Yes, there are curtains in this picture.
"
407521000," The skateboarder
"
407521001," None
"
407521002," Yes
"
145378000," 1
"
145378001," Yes, he is about to fall.
"
145378002," Yes, they do.
"
145378003," The number of the first skier is 2
"
538595000," Green
"
538595001," Horses
"
538595002," Yes, there are two horses.
"
538595003," Yes, they do.
"
538595004," One
"
538596000," A fireplace
"
538596001," The floor is a light brown color
"
538596002," Yes, it is a working fireplace
"
330065000," Yes, the person is happy.
"
330065001," Yes, the boy has food in his hand for the giraffe
"
330065002," The giraffe's tongue is about 3 feet long
"
407528000," Yes, there is a clock here.
"
407528001," Yes, there is a brick building in the picture.
"
407528002," Yes
"
276458000," The number of waves in the water is three.
"
276458001," Three
"
276458002," The shore is in the sky.
"
407532000," One
"
407532001," A man reading a book
"
407532002," One
"
407532003," A bench
"
407532004," No.
"
407532005," No, the fence is electrified.
"
407532006," Spring
"
145391000," The scissors are blue
"
145391001," A pair of scissors and a roll of tape
"
145391002," In a box or bag
"
14321000," 4
"
14321001," Yes, it is a bike rally.
"
14321002," Yes, it is cobblestone.
"
276476000," He is doing a trick on his skateboard
"
276476001," Yes
"
276476002," The skateboard is in the air.
"
145405000," The woman on the left is Asian
"
145405001," Yes, the railings are visible.
"
145405002," White
"
145408000," This photo is showing three frames.
"
145408001," No, this is a picture of a skateboarder doing a trick
"
145408002," Yes, he landed the trick.
"
14338000," It is day
"
14338001," The water is rough
"
14338002," The boat
"
276488000," No, I don't see any pills on the table.
"
276488001," The apple logo is on the mouse.
"
276488002," A sandwich
"
145422000," Yes
"
145422001," They are skiing
"
145422002," Blue and white
"
145422003," 1
"
145422004," The spectators are behind the plastic fence because they are watching the cross country skiers.
"
145422005," Blue
"
14352000," Yes, there is shampoo in the shower.
"
14352001," No reflections in the image
"
14352002," Yes, it is a very expensive bathroom.
"
14352003," A skylight
"
14352004," Yes
"
14353000," One
"
14353001," Yes, there is a mess to clean up in the oven.
"
14353002," A pizza
"
14353003," One
"
14353004," A pizza
"
14353005," The pizza is topped with pepperoni, sausage, and mushrooms
"
14353006," Yes, there are two pizzas in this oven.
"
14353007," Yes
"
14353008," Yes, the oven appears to be clean inside.
"
14353009," Yes, it is cooked.
"
407570000," Yes, it can.
"
407570001," A
"
407570002," The sign has been changed to all war.
"
407570003," Red
"
407574000," The bananas are attached to the display by a string.
"
407574001," No, they are not peeled.
"
407574002," No, the bananas are not ripe enough to consume.
"
145436000," Orange juice
"
145436001," Yes, it is a breakfast drink.
"
145436002," Two
"
145436003," An orange
"
145439000," No, the bear did not catch any fish.
"
145439001," A rock
"
145439002," Yes, a bird is in this picture.
"
155312000," Yes, he did.
"
155312001," The Chicago White Sox
"
155312002," White
"
538661000," The fire is prepared to be lit
"
538661001," A person
"
538661002," Yes
"
145448000," A cat
"
145448001," Black
"
145448002," Yes, one smokes and the other does not.
"
14380000," No, it is not raining.
"
14380001," The bridge is white
"
14380002," The car is driving on the tracks.
"
276528000," There are four floral patterns in this image.
"
276528001," Black
"
276528002," In a bedroom
"
407602000," Yes
"
407602001," Yes, it is a woman on a motorcycle.
"
407602002," Honda
"
14392000," Yes
"
14392001," Yes
"
14392002," Yes
"
407614000," A plant
"
407614001," A refrigerator
"
407614002," Yes, there is a dishwasher in this kitchen.
"
538690000," Green
"
538690001," Yes, there is a cemetery near.
"
538690002," The speed limit is 35 mph
"
276549000," No, this is a zoo.
"
276549001," Yes, they do.
"
276549002," The giraffes
"
538695000," Yes
"
538695001," Brown
"
538695002," A slip knot
"
145480000," The image shows a parking meter with a lit candle on it.
"
145480001," The arrow is pointing to the parking meter.
"
145480002," A parking meter with a birthday candle on it
"
155319000," Yes
"
155319001," Yes, he is running.
"
155319002," The man's shirt is blue
"
155319003," A kite
"
155319004," Yes, he is airborne.
"
155319005," The beach is blue
"
155319006," Yes, it is exhilarating to fly a kite.
"
155319007," No, they are not surfing.
"
155319008," The person is flying a kite
"
155319009," The person is flying a kite.
"
155319010," No, they are not.
"
155319011," The child is a boy
"
155319012," The sand
"
155319013," One
"
155319014," Let's go fly a kite
"
145488000," Silver
"
145488001," Yes
"
145488002," Stainless steel
"
145488003," Yes, the fridge needs to be cleaned
"
407644000," The person is standing on the snow with his hands up in the air
"
407644001," Yes, the woman's shadow is visible in the snow.
"
407644002," No, she is not being robbed.
"
407644003," This was taken in the winter
"
220858000," This is the ocean of the Pacific Ocean
"
220858001," No, this is a beach.
"
220858002," One
"
220858003," Yes
"
220858004," One
"
220858005," They are in a boat.
"
220858006," They are on the beach.
"
220858007," Yes
"
220858008," The boat is a rowboat
"
220858009," The beach
"
220858010," Yes, they are floating.
"
220858011," White
"
220858012," A rowboat on the beach
"
407646000," 1
"
407646001," A tennis racket
"
407646002," ""Juvéderm""
"
407646003," Yes
"
538721000," A blue pillow
"
538721001," A Rolex
"
538721002," He is using a laptop computer
"
407650000," No, it is not dangerous.
"
407650001," Yes
"
407650002," He is snowboarding down a mountain
"
407650003," It is the time of day when the snowboarder is doing a jump
"
276580000," The St. Louis Cardinals
"
276580001," Yes, it is a man playing tennis.
"
276580002," The people are watching the baseball game.
"
276580003," Yes, he is standing behind the batter
"
276580004," Yes, the crowd is filled.
"
276580005," Yes, it is blue
"
276580006," ""The best baseball stadium in the world""
"
276580007," A baseball bat
"
276580008," Baseball
"
276580009," No, the seats are empty.
"
276580010," Baseball
"
276580011," A baseball game
"
14439000," The person in the middle of the field
"
14439001," Yes
"
14439002," A kite
"
145512000," The books are on the bookshelf.
"
145512001," Yes
"
145512002," This is a living room
"
145512003," Two
"
276585000," The acronym stands for the city of Atlanta Regional Transit Authority
"
276585001," No, the bus does not have a ladder
"
276585002," Yes
"
276585003," Green
"
276585004," One
"
276585005," There are two trees in the picture.
"
276585006," Yes, it is a foreign bus liner.
"
145520000," No, this is a bathroom shelf
"
145520001," A toothbrush
"
145520002," Two
"
145520003," It is a brand called ""Bath and Body Works""
"
14450000," A train
"
14450001," Yes
"
14450002," Yes
"
145523000," A bottle of shampoo
"
145523001," White
"
145523002," Yes
"
145523003," Yes, there is an extra toilet paper roll in this toilet.
"
145523004," Dove
"
145523005," Yes, it is an American bathroom.
"
145523006," No.
"
145523007," A toilet
"
145523008," Yes
"
145523009," Yes
"
145523010," Yes, there is water in the toilet.
"
145523011," Yes
"
145523012," Yes, there is toilet paper in the toilet.
"
145523013," Yes
"
145523014," Yes, there is a toilet brush near the toilet
"
145523015," White
"
145523016," Yes, the bathroom is clean.
"
145523017," Yes, it is dirty.
"
145523018," Yes, there is toilet tissue around the toilet.
"
145523019," The toilet seat is up.
"
145523020," Toilet seat up is a sign of a toilet that is not being used.
"
145523021," Yes, there is a bottle of shampoo and a bottle of toothpaste
"
145523022," Yes, there is toilet paper in this room.
"
276596000," It is approaching daylight.
"
276596001," Yes
"
276596002," The number on the train is 1
"
276596003," Yes
"
538741000," Green
"
538741001," Yes
"
538741002," This is a ski school.
"
145528000," Yes
"
145528001," A frisbee
"
145528002," Three
"
177173000," This is a shop that is located in the city of london.
"
177173001," In the image, there are gears in the background.
"
177173002," Two
"
177173003," The building is made of brick
"
177173004," No, there is a statue of a man on the bus
"
145542000," He is surfing.
"
145542001," Yes
"
145542002," Two
"
145542003," Yes, the waves are high.
"
145542004," There are two people in the picture.
"
145542005," Yes
"
145542006," Surfing
"
145542007," No, he is going to ride the wave.
"
145544000," Yes
"
145544001," Yes, the dog is drinking from the toilet
"
145544002," A red collar
"
145544003," The bathroom
"
14473000," This is a toy train.
"
14473001," A train
"
14473002," This is a real train
"
14473003," Three
"
145549000," No, it is for many people.
"
145549001," The objects in the foreground are the boats that are being used for the event.
"
145549002," This is a beachfront with water-sport rentals.
"
538775000," Yes, there are trees very near the building
"
538775001," 4
"
538775002," Yes
"
538775003," The clock is showing the time in the city of dubrovnik
"
538775004," Yes, there are four windows on the top level of the building
"
538775005," Yes, it is finished.
"
538775006," Yes
"
538775007," Yes
"
538775008," Flowers
"
538775009," No
"
538775010," Yes
"
538775011," A telephoto lens
"
538775012," One
"
538775013," Yes, there are people in the photo.
"
538775014," The building is a church
"
538775015," Yes, there was a celebration here
"
538775016," There are four people in this picture.
"
538775017," This is a building in the old town of dubrovnik, Croatia.
"
538775018," The wall is painted with a mural of a church
"
538775019," Yes, there are people still inside the building.
"
538775020," This photo was taken from the top of the building
"
538775021," A long table
"
538775022," Yes, it is likely the photographer is getting a bit of a neck crick.
"
538775023," No, they are not.
"
538775024," This is a picture of a city in Croatia.
"
538775025," The writing is in the form of a question mark.
"
538775026," Yes
"
538775027," Yes, it is a modern building
"
538775028," No, this is a black and white photo
"
538775029," The clock tower
"
538775030," A clock tower
"
538775031," She is wearing shorts.
"
145562000," No, it is not raining.
"
145562001," No, they ride it for fun.
"
145562002," Green
"
276638000," No, they are all bare.
"
276638001," The snow is about 3 inches deep
"
276638002," Yes
"
276638003," The ground is paved near the cables because the cables are on the ground.
"
276638004," One person is skiing down the slope
"
145567000," Yes
"
145567001," The dog is on the boat.
"
145567002," No, the dog is not afraid of water.
"
145567003," Yes, it is windy outside.
"
145567004," Yes
"
145567005," The water is reflecting the blue sky
"
145567006," Yes
"
407717000," Yes
"
407717001," There are 7 oranges in this picture.
"
407717002," Yes, a vegetarian would eat this food.
"
407717003," Two bananas and two oranges
"
407717004," A banana and a bunch of oranges
"
395633000," The name of the tugboat is the m
"
395633001," No, this is a tugboat
"
395633002," Yes
"
395633003," M
"
395633004," Yes
"
395633005," No, this is a tug boat
"
538792000," Red
"
538792001," The bikes are parked on top of the bike rack.
"
538792002," The bike is a yamaha motorcycle
"
538792003," This is a yamaha motorcycle
"
526706000," Yes, they are in a zoo.
"
526706001," Three
"
526706002," The calf is nursing from the cow.
"
145591000," Yes
"
145591001," No, it is not cloudy.
"
145591002," The clock says 12:00
"
461172000," Yes, it is a healthy meal.
"
461172001," A bowl of fruit and vegetables
"
461172002," There are three fruits and three vegetables in this bowl.
"
145597000," Yes, it is warm out.
"
145597001," 5
"
145597002," Yes, it is a picnic.
"
14526000," Black and white
"
14526001," The train is a train
"
14526002," A
"
14526003," A
"
14526004," Yes, it has been tagged
"
14526005," Black and white
"
276673000," There are 4 people in this picture.
"
276673001," Baseball
"
276673002," Yes, he is watching the ball.
"
276673003," Yes, the bat is blue
"
276673004," White
"
538819000," Yes
"
538819001," Pizza
"
538819002," Pizza
"
538819003," No, it's not.
"
538819004," Two
"
538819005," 2
"
145604000," Two
"
145604001," A cart with a man pushing it
"
145604002," Yes, they are ripe.
"
145604003," There are about 20 bananas in the picture.
"
538828000," 55
"
538828001," It means that the light is green.
"
538828002," Two
"
14547000," Black
"
14547001," Yes, there are tracks in the snow.
"
14547002," No, he is not frightened.
"
145620000," Yes
"
145620001," Yes
"
145620002," Yes
"
14549000," Blue
"
14549001," Blue
"
14549002," The left hand holds the device.
"
14549003," He is holding a cell phone.
"
14549004," Yes
"
14549005," He is holding the phone with his left hand.
"
14549006," A cell phone
"
14549007," The game is called ""Puzzle Bobble""
"
14549008," The man is looking at the phone.
"
14549009," Yes
"
14549010," Yes
"
145628000," The word ""stop""
"
145628001," The street is called ""E.W. Street""
"
145628002," The truck is white
"
14557000," The clock is on the building.
"
14557001," No, the hands of the clock are not fluorescent.
"
14557002," It is now.
"
14557003," The clock says 11:00
"
276706000," The box is brown
"
